t,stiff_force,compliant_force,stiff_torque,compliant_torque
3.2860,251.1020,25.0485,754.8647,137.8390
3.2880,253.8912,166.8738,754.7534,138.1226
3.2900,249.2497,30.0665,754.2152,136.8890
3.2920,252.2156,169.2651,754.1890,137.3115
3.2940,247.8405,32.5873,753.7277,136.2319
3.2960,250.6758,170.7439,753.7670,136.7720
3.2980,246.5020,16.1721,753.5469,135.8065
3.3000,249.5629,173.4451,753.5553,137.1926
3.3020,245.8914,36.2232,753.1189,136.1550
3.3040,248.3911,173.4596,752.8741,136.6727
3.3060,244.1045,36.3529,752.8986,135.7489
3.3080,246.6593,174.0912,753.2241,136.3734
3.3100,242.9989,34.6064,752.9779,135.5251
3.3120,245.6803,183.4588,753.0139,136.4575
3.3140,242.3844,27.8244,752.6019,138.8124
3.3160,245.1271,166.4666,752.4874,139.1116
3.3180,241.5592,31.3461,751.9737,137.8757
3.3200,243.9095,168.4037,752.3015,138.3898
3.3220,240.7739,32.9581,751.9091,137.2759
3.3240,243.2078,169.8799,751.9901,137.9305
3.3260,269.6707,40.3040,747.1916,131.5568
3.3280,264.3459,176.1368,746.6337,132.4679
3.3300,266.4840,40.9505,745.9634,131.5422
3.3320,269.0256,176.5870,745.9130,132.4780
3.3340,262.7116,70.5128,745.8037,131.5659
3.3360,266.1330,112.9503,746.1310,132.0712
3.3380,260.3018,110.4668,745.7763,132.0646
3.3400,263.8624,137.9684,745.9466,131.8854
3.3420,249.2873,40.3265,745.6785,131.6493
3.3440,251.0914,176.5712,746.1186,132.6714
3.3460,245.8178,73.4411,745.8152,131.6032
3.3480,249.1232,140.2186,745.8814,132.2342
3.3500,244.9018,74.8363,745.1989,131.8606
3.3520,248.4436,141.5723,745.0450,132.3166
3.3540,244.7854,75.7266,744.4668,131.9046
3.3560,248.1552,141.8442,744.0742,132.3355
3.3580,244.0780,75.5605,743.6807,131.9130
3.3600,247.1477,141.8210,743.7618,132.3233
3.3620,243.0562,76.1932,743.3979,131.8884
3.3640,245.6221,141.7699,743.6964,132.3300
3.3660,241.7370,76.1022,743.5803,131.9084
3.3680,244.5379,141.5941,743.8121,132.3328
3.3700,241.2456,76.1174,743.3904,131.8949
3.3720,244.1155,141.5436,743.2883,132.3153
3.3740,240.7073,76.1732,742.7823,131.8717
3.3760,273.7368,146.6194,738.6552,127.0007
3.3780,260.8892,82.0360,737.5047,126.5775
3.3800,261.6856,147.2726,737.4531,127.0249
3.3820,254.0904,82.2213,736.9404,126.6118
3.3840,279.2530,147.2614,736.9525,127.0526
3.3860,207.0282,82.0409,736.1362,126.6211
3.3880,302.1461,147.2368,736.3560,127.0404
3.3900,230.4156,82.1372,735.5946,126.6021
3.3920,245.9586,146.6200,735.5821,127.0187
3.3940,248.3693,82.4350,735.4545,126.5593
3.3960,273.7574,147.2830,735.4844,126.9828
3.3980,222.3937,82.5233,734.5880,126.5480
3.4000,269.1570,147.2715,735.1180,126.9752
3.4020,218.5557,82.6273,734.8632,126.5337
3.4040,297.1819,147.2082,734.8765,126.9598
3.4060,205.1021,82.6439,734.1221,126.5137
3.4080,292.9294,146.4712,734.3767,126.9398
3.4100,203.6438,82.7449,733.7674,126.4754
3.4120,291.9379,147.2812,733.8864,126.8922
3.4140,203.4686,82.8036,733.3599,126.4662
3.4160,290.7013,147.3312,733.5481,126.9042
3.4180,202.6124,82.8745,733.2642,126.4738
3.4200,289.4284,147.1972,733.6117,126.9101
3.4220,202.3288,82.6096,733.2125,126.4728
3.4240,288.6167,147.1437,733.3210,126.9004
3.4260,224.3625,88.3085,728.4785,121.2310
3.4280,315.8956,152.3907,727.9969,121.6964
3.4300,215.6741,89.8201,727.2390,121.2966
3.4320,304.2399,142.9429,727.2843,121.7202
3.4340,209.9496,119.5928,726.9153,121.4189
3.4360,300.1849,121.7018,727.2300,121.4525
3.4380,207.7292,119.6610,726.4002,121.3625
3.4400,297.7885,121.8853,726.6041,121.5213
3.4420,206.4757,119.5273,725.8446,121.4304
3.4440,296.2176,122.0158,725.9307,121.5481
3.4460,205.6351,119.5945,725.2660,121.4656
3.4480,294.8428,122.1165,725.4327,121.5574
3.4500,204.8954,119.6528,724.8413,121.4856
3.4520,293.3279,121.6599,725.0734,121.5635
3.4540,203.6321,119.7323,724.8408,121.4859
3.4560,292.1962,122.3803,725.2034,121.5571
3.4580,203.3775,119.9306,724.4916,121.5135
3.4600,291.3088,122.4518,724.8012,121.5749
3.4620,203.2747,119.9529,724.1349,121.5337
3.4640,290.5336,122.5078,724.3078,121.5834
3.4660,203.0295,119.9674,723.7211,121.5478
3.4680,289.4118,122.3391,723.9605,121.5894
3.4700,202.2165,119.7388,723.6182,121.5531
3.4720,288.3073,122.0098,724.0070,121.5919
3.4740,202.0221,120.0924,723.3898,121.5523
3.4760,317.4795,128.4669,719.3368,116.3841
3.4780,220.9108,125.5765,718.1833,116.4232
3.4800,318.3966,128.5225,718.4004,116.4938
3.4820,222.2924,125.6161,717.6507,116.5094
3.4840,315.5685,128.5677,717.9149,116.5576
3.4860,219.2218,125.6067,717.4018,116.5620
3.4880,312.5984,128.5723,717.7794,116.5966
3.4900,215.9916,125.6240,717.6267,116.5961
3.4920,298.7332,128.5840,718.1884,116.6246
3.4940,206.6766,125.5855,717.1827,116.6214
3.4960,295.3076,128.5340,717.3767,116.6448
3.4980,204.6818,125.3693,716.7060,116.6409
3.5000,293.2928,128.2735,716.8741,116.6612
3.5020,203.4093,125.3428,716.3839,116.6528
3.5040,292.0698,128.3237,716.6639,116.6781
3.5060,203.2782,125.4206,715.9337,116.6692
3.5080,291.3308,128.6523,716.0734,116.6810
3.5100,202.8204,125.6296,715.4252,116.6912
3.5120,290.2575,128.6480,715.9151,116.7143
3.5140,202.5718,125.6174,715.3593,116.7185
3.5160,289.6563,128.6404,715.6132,116.7372
3.5180,202.7961,125.4073,714.8829,116.7402
3.5200,289.0711,128.4739,715.0252,116.7547
3.5220,202.7514,124.9594,714.3925,116.7528
3.5240,288.2520,128.7250,714.6151,116.7616
3.5260,224.1723,131.0923,709.7834,111.6340
3.5280,314.8623,134.4323,709.5883,111.6992
3.5300,215.5362,131.1508,708.9168,111.7392
3.5320,303.7738,134.4580,709.0605,111.7811
3.5340,210.9991,131.1656,708.2017,111.8043
3.5360,311.5806,134.4484,708.2819,111.8338
3.5380,217.7226,130.9303,707.6439,111.8464
3.5400,310.7521,134.4245,707.6858,111.8627
3.5420,215.5784,130.9316,707.6129,111.8672
3.5440,308.6859,133.8329,708.2480,111.8847
3.5460,214.5868,130.4269,707.9391,111.8753
3.5480,296.3448,134.5866,707.8810,111.8970
3.5500,205.5065,131.2940,707.3272,111.8747
3.5520,293.1537,134.5999,707.5578,111.9158
3.5540,203.6333,131.2793,707.0805,111.9375
3.5560,291.5066,134.5703,707.3732,111.9625
3.5580,203.2789,131.2277,706.6222,111.9711
3.5600,290.6704,134.5321,706.7550,111.9879
3.5620,202.9589,131.2045,706.0816,111.9917
3.5640,289.6777,134.5150,706.4491,112.0073
3.5660,202.8160,131.2023,705.9331,112.0093
3.5680,289.1545,134.5044,706.0647,112.0246
3.5700,202.7198,130.9589,705.4102,112.0252
3.5720,288.3081,134.4029,705.7925,112.0354
3.5740,202.5182,130.9401,705.1344,112.0307
3.5760,317.0230,139.3294,701.2550,106.9920
3.5780,222.3022,136.3982,699.8239,107.0145
3.5800,306.4756,140.2148,699.8779,107.0565
3.5820,213.9008,136.7577,698.7549,107.0948
3.5840,301.1700,140.3266,699.2205,107.1365
3.5860,209.3852,136.6641,698.7472,107.1621
3.5880,298.2066,140.2575,699.0644,107.1891
3.5900,207.9043,135.9622,698.1950,107.2010
3.5920,296.4367,140.3417,698.2615,107.2143
3.5940,206.8654,136.7638,697.5029,107.2189
3.5960,294.8133,140.3340,697.6581,107.2474
3.5980,205.5999,136.7517,697.1706,107.2583
3.6000,293.2958,140.3215,697.5005,107.2799
3.6020,204.9893,136.7368,696.9409,107.2854
3.6040,292.3825,140.3106,697.0452,107.3036
3.6060,204.6910,136.7253,696.3480,107.3065
3.6080,291.6557,139.6888,696.5579,107.3235
3.6100,204.3546,136.7991,695.6584,107.3076
3.6120,290.1092,140.3567,696.2468,107.3207
3.6140,203.0869,136.7693,696.0036,107.3333
3.6160,288.9859,140.3325,696.4858,107.3559
3.6180,203.0031,136.7438,695.7676,107.3607
3.6200,288.2101,140.3143,695.9585,107.3794
3.6220,202.7367,136.5028,695.3299,107.3814
3.6240,287.1375,140.2866,695.5889,107.3949
3.6260,223.1513,141.7638,690.9378,102.4062
3.6280,313.3639,145.6944,690.6949,102.4571
3.6300,215.8401,141.4739,689.9565,102.4871
3.6320,303.0094,145.9872,689.6307,102.5199
3.6340,211.1180,142.2590,688.8962,102.5209
3.6360,298.7866,146.0655,689.0982,102.5700
3.6380,208.1464,142.2499,688.7349,102.5950
3.6400,296.4350,146.0240,688.8279,102.6266
3.6420,206.5744,141.9826,688.0718,102.6368
3.6440,294.4729,146.0277,688.4168,102.6559
3.6460,205.5040,141.9838,687.8396,102.6612
3.6480,293.2425,146.0075,687.9748,102.6770
3.6500,204.9291,141.9856,687.2706,102.6793
3.6520,292.1111,145.9802,687.4883,102.6958
3.6540,204.3481,141.9891,686.8558,102.6977
3.6560,290.8705,145.3692,687.1353,102.7147
3.6580,203.2320,142.0334,686.7342,102.7009
3.6600,289.4583,146.0410,687.2628,102.7266
3.6620,202.7241,142.2091,686.8355,102.7355
3.6640,288.7456,146.0324,686.9659,102.7579
3.6660,202.6048,142.1975,686.2789,102.7611
3.6680,287.8723,146.0213,686.5117,102.7802
3.6700,202.0682,142.1369,685.9020,102.7817
3.6720,286.6039,145.1880,686.3706,102.7998
3.6740,201.5422,142.2749,685.9066,102.7829
3.6760,314.3978,151.6679,681.8821,97.8692
3.6780,221.2371,147.6446,680.5219,97.9259
3.6800,304.2211,151.6046,680.3741,97.9857
3.6820,211.5239,147.5665,679.9652,98.0130
3.6840,297.8662,151.6306,680.3619,98.0509
3.6860,207.1784,147.5865,679.7542,98.0662
3.6880,295.1510,151.6441,679.7401,98.0963
3.6900,205.3858,147.3356,678.5753,98.1051
3.6920,292.7095,151.4524,678.9638,98.1270
3.6940,203.4558,147.3856,678.3716,98.1316
3.6960,291.2955,151.7213,678.6702,98.1528
3.6980,202.8651,147.6656,677.5550,98.1564
3.7000,289.5365,151.7008,677.8213,98.1833
3.7020,201.6152,147.6458,677.1835,98.1885
3.7040,288.1124,151.6843,677.4888,98.2105
3.7060,200.2889,147.6283,676.8982,98.2119
3.7080,286.4895,151.0353,677.5114,98.2320
3.7100,199.1099,147.6988,677.0824,98.2157
3.7120,285.5342,151.8065,677.4895,98.2310
3.7140,199.0175,147.7715,676.6766,98.2441
3.7160,284.9520,151.6727,676.8382,98.2711
3.7180,198.4785,147.6156,676.1312,98.2707
3.7200,283.2315,151.6565,676.3697,98.2907
3.7220,197.5416,147.6779,675.7121,98.2899
3.7240,281.8296,150.9777,676.1922,98.3085
3.7260,215.5516,152.5847,671.4643,93.4437
3.7280,305.0391,157.1499,671.2168,93.4957
3.7300,208.0835,152.8983,670.2187,93.5366
3.7320,294.7385,157.1837,670.2222,93.5842
3.7340,203.1345,152.9253,669.3431,93.6062
3.7360,290.9133,157.1993,669.6835,93.6416
3.7380,200.5588,152.7852,669.0133,93.6540
3.7400,288.7505,157.1922,669.1123,93.6775
3.7420,199.0715,152.6610,668.3056,93.6855
3.7440,286.1616,156.5637,668.5058,93.7065
3.7460,196.8280,152.7688,668.0819,93.7012
3.7480,284.4386,157.3646,668.3587,93.7058
3.7500,195.8062,153.0629,667.6685,93.7275
3.7520,283.3092,157.2645,667.9283,93.7592
3.7540,195.4960,152.9907,667.0609,93.7651
3.7560,291.9721,157.2282,667.2104,93.7872
3.7580,195.7322,153.0925,666.5312,93.7883
3.7600,291.1281,157.1575,666.8291,93.8070
3.7620,200.8273,152.7022,666.2485,93.8069
3.7640,290.1722,156.8148,666.8958,93.8361
3.7660,199.5189,152.5367,666.5356,93.8424
3.7680,289.2170,157.1956,667.0918,93.8708
3.7700,199.3596,152.9514,666.2126,93.8804
3.7720,288.1674,157.1803,666.4291,93.9123
3.7740,197.3726,152.9676,666.3092,93.9231
3.7760,314.0769,162.5230,662.8332,89.1732
3.7780,217.0266,157.9118,661.8128,89.2178
3.7800,304.9934,162.0479,662.2261,89.2683
3.7820,208.8413,158.4277,661.2848,89.2809
3.7840,300.4260,162.6842,661.5884,89.3034
3.7860,204.9852,158.2597,660.8880,89.3391
3.7880,297.5152,162.6872,660.9822,89.3792
3.7900,202.8210,158.2242,660.1465,89.3994
3.7920,280.8580,162.6322,660.3516,89.4277
3.7940,189.9155,157.9513,659.7092,89.4371
3.7960,277.4188,162.6342,659.9156,89.4564
3.7980,188.7508,157.9436,658.8358,89.4627
3.8000,276.6424,162.5892,658.8189,89.4781
3.8020,188.5716,157.5738,657.8711,89.4829
3.8040,276.3379,162.6381,658.1936,89.4928
3.8060,188.9148,157.9643,657.4790,89.5059
3.8080,276.6243,162.6223,657.5415,89.5279
3.8100,189.8382,157.9730,656.6914,89.5374
3.8120,276.8466,162.6023,656.5911,89.5555
3.8140,189.5477,158.1415,656.2468,89.5611
3.8160,276.4974,161.9512,656.7295,89.5818
3.8180,189.4854,158.2534,656.1535,89.5684
3.8200,276.3513,162.6536,656.5228,89.5857
3.8220,189.9694,158.3456,655.6160,89.5997
3.8240,276.2813,162.6114,655.7565,89.6263
3.8260,205.5600,163.2226,650.7632,84.9339
3.8280,295.7721,167.9181,650.3824,84.9933
3.8300,198.4224,163.4518,649.6220,85.0267
3.8320,286.4320,167.9385,649.8060,85.0691
3.8340,194.0678,163.0309,648.9809,85.0913
3.8360,282.9805,167.7606,649.0111,85.1213
3.8380,192.2208,163.0980,647.7351,85.1370
3.8400,280.8822,168.0451,647.9602,85.1646
3.8420,190.5554,163.3903,647.1889,85.1759
3.8440,279.3183,168.0319,647.4831,85.2068
3.8460,188.9493,163.5028,646.9713,85.2166
3.8480,277.8377,168.0053,647.5314,85.2401
3.8500,188.1016,163.3467,646.9591,85.2461
3.8520,277.0716,167.3592,647.0870,85.2675
3.8540,187.8764,163.4164,646.2506,85.2541
3.8560,276.3753,168.0488,646.4783,85.2749
3.8580,186.8273,163.4659,645.7203,85.2879
3.8600,273.7950,167.9989,646.1696,85.3132
3.8620,186.0356,163.1137,645.5194,85.3188
3.8640,272.8097,167.9167,645.6957,85.3363
3.8660,185.7194,163.1527,644.8893,85.3369
3.8680,271.7118,167.8926,645.3090,85.3555
3.8700,185.4001,163.0981,644.4928,85.3587
3.8720,271.0161,167.7069,644.9095,85.3786
3.8740,185.3844,163.2307,644.0990,85.3753
3.8760,290.8018,172.5061,640.1652,80.7780
3.8780,195.1151,168.4222,638.9354,80.8055
3.8800,280.0938,173.3741,638.9863,80.8280
3.8820,188.4723,168.4757,638.1394,80.8819
3.8840,276.8095,173.3032,638.1865,80.9386
3.8860,186.2413,168.4587,637.2355,80.9643
3.8880,275.0807,173.3011,637.1041,80.9999
3.8900,183.9747,168.5332,636.6523,81.0132
3.8920,272.1744,173.2977,637.0944,81.0412
3.8940,183.1814,168.5113,636.3855,81.0494
3.8960,271.4544,173.2460,636.1298,81.0753
3.8980,182.9186,168.2810,635.2816,81.0764
3.9000,270.7135,172.6001,635.5167,81.0956
3.9020,182.4354,168.2178,634.8949,81.0839
3.9040,270.0700,173.2758,635.2790,81.1091
3.9060,182.4732,168.4753,634.4140,81.1206
3.9080,269.6677,173.2581,634.6526,81.1466
3.9100,182.2230,168.4005,633.8709,81.1523
3.9120,268.7253,173.2440,634.3491,81.1758
3.9140,182.0633,168.3508,633.7112,81.1788
3.9160,268.3430,172.4296,633.9328,81.1945
3.9180,182.1086,168.3834,633.1407,81.2234
3.9200,267.9567,173.1742,633.6098,81.2562
3.9220,182.2941,168.3794,632.8145,81.3034
3.9240,267.7121,173.1445,633.1156,81.3524
3.9260,191.2871,173.2609,628.2136,76.8460
3.9280,281.3887,178.3344,627.9542,76.9212
3.9300,185.4038,173.3868,627.3059,76.9713
3.9320,272.4542,178.3370,627.3130,77.0258
3.9340,181.0558,173.3676,626.4446,77.0555
3.9360,269.9235,177.6388,626.4863,77.0917
3.9380,179.9282,173.1079,625.6621,77.0986
3.9400,268.8251,178.2990,625.7363,77.1403
3.9420,179.3608,173.1193,624.7824,77.1645
3.9440,268.0921,178.2766,625.1667,77.1937
3.9460,179.1531,173.5526,624.4251,77.2101
3.9480,267.7319,178.2391,624.5740,77.2374
3.9500,179.3149,173.0110,623.6931,77.2514
3.9520,266.5771,177.6052,623.9531,77.2708
3.9540,178.7180,173.3422,623.3374,77.2711
3.9560,266.1099,178.3133,623.7522,77.2828
3.9580,178.9492,173.3301,622.8607,77.3095
3.9600,265.9207,178.2929,623.1132,77.3437
3.9620,179.2203,173.3106,622.3111,77.3586
3.9640,265.7210,178.2572,622.6318,77.3863
3.9660,179.0886,173.5172,622.1706,77.3945
3.9680,265.3916,178.1813,622.6997,77.4187
3.9700,179.4456,173.0233,621.7825,77.4225
3.9720,265.3306,178.1577,622.1753,77.4398
3.9740,179.9447,172.4704,621.2902,77.4481
3.9760,280.2881,183.2313,617.3972,76.4066
3.9780,183.5829,178.1035,616.1818,76.4238
3.9800,270.5747,183.2909,616.5737,76.4038
3.9820,178.5687,178.1460,615.3239,76.4221
3.9840,267.2238,183.2273,617.8480,76.4039
3.9860,176.4917,178.0668,615.7803,76.4238
3.9880,265.7555,183.2910,618.0391,76.4060
3.9900,176.1681,177.2411,615.6803,76.4281
3.9920,265.3918,183.3771,617.6503,76.4074
3.9940,176.2786,178.2922,615.0960,76.4331
3.9960,264.9923,183.4298,617.1469,76.4207
3.9980,175.9085,178.3416,614.7982,76.4456
4.0000,264.7352,183.2888,616.8271,76.4334
4.0020,176.1664,178.1212,614.4610,76.4572
4.0040,264.7358,183.2735,616.3890,76.4438
4.0060,176.6301,177.9710,613.9917,76.4684
4.0080,264.7330,182.6117,615.9484,76.4552
4.0100,177.1809,177.7940,613.5996,76.4761
4.0120,264.8328,183.1035,615.5092,76.4694
4.0140,177.8802,178.2631,613.1472,76.4961
4.0160,264.9189,183.0843,615.0681,76.4894
4.0180,178.2654,177.9469,612.7741,76.5138
4.0200,264.8445,183.0593,614.7864,76.5027
4.0220,178.4791,177.9160,612.6088,76.5266
4.0240,264.8289,182.4512,614.5754,76.5155
4.0260,181.9870,182.6848,621.9041,78.6237
4.0280,273.2457,188.0148,628.5936,78.6030
4.0300,177.6716,182.7071,626.6098,78.6171
4.0320,267.5814,188.0208,629.6835,78.5981
4.0340,175.1084,182.9105,627.8814,78.6140
4.0360,266.1748,187.9796,630.1845,78.5984
4.0380,174.2630,182.4609,628.2173,78.6161
4.0400,265.5006,187.9606,630.1720,78.5989
4.0420,174.2022,182.4534,628.0286,78.6193
4.0440,265.2839,187.3103,629.8170,78.6045
4.0460,174.4424,182.4772,627.6450,78.6218
4.0480,265.0727,187.9372,629.4445,78.6108
4.0500,174.6013,182.7260,627.3475,78.6346
4.0520,264.9788,187.9025,629.1001,78.6253
4.0540,175.0528,182.5717,626.9696,78.6488
4.0560,264.9287,187.8702,628.7125,78.6383
4.0580,175.1418,182.5564,626.6728,78.6620
4.0600,264.8056,187.9020,628.4787,78.6521
4.0620,175.5644,182.8376,626.4217,78.6763
4.0640,264.8368,187.8516,628.1575,78.6686
4.0660,176.1691,182.3070,626.0620,78.6926
4.0680,264.8603,186.7020,627.8051,78.6807
4.0700,176.0433,182.3499,625.8999,78.6933
4.0720,264.6978,187.5385,627.7400,78.6733
4.0740,176.2485,182.2962,625.8297,78.6884
4.0760,275.8690,191.0904,636.9599,80.7045
4.0780,177.6777,185.7277,638.8722,80.7197
4.0800,267.9117,191.1255,641.4640,80.6914
4.0820,173.6640,185.9406,640.5955,80.7055
4.0840,266.2723,191.1237,642.6361,80.6792
4.0860,172.3588,185.7040,640.9807,80.6933
4.0880,265.6043,190.5987,642.7283,80.6661
4.0900,172.3827,185.4983,640.8266,80.6782
4.0920,265.3032,191.1411,642.4237,80.6533
4.0940,172.2823,185.4856,640.5132,80.6699
4.0960,265.0426,191.1299,642.1365,80.6464
4.0980,172.1799,185.5544,640.2985,80.6633
4.1000,264.8583,191.0870,641.8996,80.6420
4.1020,172.5188,188.2527,640.0164,80.6592
4.1040,264.8397,194.2211,641.5440,80.6072
4.1060,172.8606,186.9514,639.6809,80.5831
4.1080,264.8164,193.7428,641.2166,80.5366
4.1100,172.8082,187.2651,639.4614,80.5184
4.1120,264.7020,193.2737,641.0604,80.4802
4.1140,173.3053,187.0417,639.2361,80.4651
4.1160,264.7843,192.8934,640.7313,80.4337
4.1180,173.7855,186.4610,638.9247,80.4222
4.1200,264.8433,192.6362,640.4318,80.3933
4.1220,174.0664,186.2358,638.7021,80.3855
4.1240,264.8522,191.7030,640.2237,80.3614
4.1260,176.5589,187.6493,647.7102,82.3414
4.1280,270.7862,194.2441,653.5091,82.3267
4.1300,173.0232,187.6881,652.0958,82.3394
4.1320,266.7957,194.1382,654.4596,82.3235
4.1340,170.2825,187.4834,653.1408,82.3342
4.1360,265.7052,193.9801,655.0018,82.3167
4.1380,170.2296,187.1752,653.4009,82.3268
4.1400,265.2823,193.2762,654.8262,82.3084
4.1420,169.6631,187.0570,653.2032,82.3190
4.1440,264.9983,190.8385,654.6433,82.3020
4.1460,169.9409,184.6645,652.9617,82.3498
4.1480,264.9204,191.3642,654.2910,82.3634
4.1500,170.0103,185.4391,652.6233,82.4069
4.1520,264.7948,191.7167,654.0264,82.4192
4.1540,170.1749,185.4762,652.4247,82.4590
4.1560,264.7903,192.0135,653.7351,82.4649
4.1580,170.6121,185.7534,652.0916,82.5015
4.1600,264.8370,191.7236,653.3943,82.5045
4.1620,171.0991,186.2751,651.7237,82.5326
4.1640,264.8709,192.5020,653.0837,82.5372
4.1660,171.0978,186.4340,651.6005,82.5656
4.1680,264.8681,192.5522,652.9129,82.5640
4.1700,171.4406,186.3975,651.3775,82.5872
4.1720,264.9110,192.6411,652.6771,82.5811
4.1740,171.9154,186.3431,651.1238,82.6012
4.1760,273.6476,194.4985,661.4833,84.5131
4.1780,173.1984,187.5317,663.5270,84.5460
4.1800,267.2261,194.7055,665.6156,84.5324
4.1820,169.1051,188.1167,665.1587,84.5592
4.1840,265.8417,194.8400,666.7714,84.5432
4.1860,167.8422,188.1045,665.5512,84.5619
4.1880,265.2849,194.9747,666.8822,84.5391
4.1900,167.7742,188.2210,665.4310,84.5522
4.1920,265.0579,195.0800,666.6166,84.5251
4.1940,167.5352,188.5173,665.1841,84.5327
4.1960,264.8918,194.6877,666.3657,84.5029
4.1980,167.7987,188.0989,664.9004,84.5023
4.2000,264.8855,195.4845,666.0062,84.4681
4.2020,168.0011,188.9549,664.5593,84.4715
4.2040,264.8552,195.5904,665.7078,84.4363
4.2060,168.1288,189.0445,664.2965,84.4316
4.2080,264.8319,195.4590,665.4621,84.3934
4.2100,168.4549,188.8205,664.0707,84.3836
4.2120,264.9226,195.5262,665.1509,84.3432
4.2140,168.7231,188.7352,663.8048,84.3329
4.2160,264.9602,195.6252,664.8949,84.2896
4.2180,169.5360,188.8325,663.4620,84.2769
4.2200,265.1853,195.7282,664.4682,84.2328
4.2220,169.4193,189.0017,663.2264,84.2174
4.2240,265.0891,195.8312,664.4286,84.1729
4.2260,171.4785,190.5164,672.0938,85.9957
4.2280,269.1048,197.8371,676.9959,85.9536
4.2300,169.1300,190.7215,676.0957,85.9481
4.2320,266.3080,197.6495,677.8114,85.8988
4.2340,165.8272,190.9302,676.9492,85.8862
4.2360,265.4064,198.2550,678.4029,85.8376
4.2380,166.0503,191.1219,677.1842,85.8213
4.2400,265.1435,198.4275,678.1456,85.7657
4.2420,165.7279,191.2982,676.8795,85.7443
4.2440,272.0860,198.5944,677.9062,85.6857
4.2460,165.1370,191.6344,677.2811,85.6601
4.2480,270.9891,198.7368,678.1769,85.5999
4.2500,168.9296,191.6245,677.5890,85.5706
4.2520,269.5965,198.9031,678.7726,85.5066
4.2540,168.1292,191.8049,678.0583,85.4741
4.2560,268.5268,199.0665,679.1435,85.4089
4.2580,167.1066,192.0203,678.3781,85.3729
4.2600,267.6162,199.2294,679.4574,85.3064
4.2620,166.2110,191.9297,678.7064,85.2673
4.2640,266.9807,198.8362,679.6147,85.1961
4.2660,165.9576,192.9399,678.7018,85.1531
4.2680,266.5554,199.8146,679.5735,85.0950
4.2700,165.7632,192.9381,678.6364,85.0460
4.2720,266.2676,199.7379,679.4606,84.9767
4.2740,165.7874,192.7380,678.5005,84.9249
4.2760,274.5343,201.8565,687.9627,86.5883
4.2780,170.1342,194.6866,690.3878,86.5534
4.2800,267.8750,202.1280,692.3623,86.4797
4.2820,164.1295,194.8866,692.3951,86.4380
4.2840,266.3756,202.3916,693.2528,86.3589
4.2860,162.9708,195.3700,692.3647,86.3110
4.2880,255.9433,202.6203,693.0799,86.2295
4.2900,157.6291,195.3901,691.0459,86.1764
4.2920,257.8422,202.8735,691.3304,86.0895
4.2940,159.6062,195.6558,689.2764,86.0321
4.2960,260.1360,202.6918,689.6064,85.9431
4.2980,161.5779,195.9377,687.8234,85.8785
4.3000,262.2691,203.4020,688.2332,85.7932
4.3020,163.0886,196.3546,686.7229,85.7263
4.3040,263.8930,203.6381,687.3248,85.6345
4.3060,164.5074,196.4685,686.0037,85.5639
4.3080,265.0903,203.4364,686.6783,85.4694
4.3100,165.4684,196.7581,685.5391,85.3927
4.3120,265.8242,204.1735,686.3059,85.3030
4.3140,165.7705,197.5031,685.3496,85.2244
4.3160,266.1219,204.4009,686.2145,85.1312
4.3180,165.9204,197.2832,685.3313,85.0452
4.3200,266.2102,204.6242,686.1890,84.9447
4.3220,166.2478,197.5118,685.2993,84.8560
4.3240,266.2572,204.8303,686.0955,84.7482
4.3260,168.8890,199.7255,693.7504,86.2536
4.3280,269.0178,207.0092,697.9515,86.1420
4.3300,166.4473,199.6273,697.6903,86.0509
4.3320,266.7413,207.5326,698.9458,85.9242
4.3340,162.7548,200.5788,698.5400,85.8232
4.3360,265.6876,207.9272,699.7821,85.6875
4.3380,162.4092,200.8245,699.0382,85.5670
4.3400,265.2750,208.0148,699.7083,85.4194
4.3420,162.1682,200.7917,698.8500,85.2920
4.3440,265.1141,208.2299,699.4826,85.1330
4.3460,162.7340,201.0234,698.5527,84.9951
4.3480,265.1452,208.4158,699.0287,84.8273
4.3500,163.0125,201.2270,698.0703,84.6787
4.3520,265.1655,208.1098,698.6890,84.5031
4.3540,162.5546,201.4110,697.9300,84.3427
4.3560,265.0904,208.7170,698.5238,84.1649
4.3580,162.7951,201.8371,697.6521,83.9956
4.3600,265.1998,208.7817,698.2476,83.8068
4.3620,162.5195,201.9624,697.5427,83.6305
4.3640,265.1918,208.8433,698.1283,83.4359
4.3660,162.7367,201.7331,697.3646,83.2502
4.3680,265.2761,232.3202,697.8895,83.0497
4.3700,163.2643,139.8613,697.0925,82.9744
4.3720,265.4372,269.8296,697.5659,82.9447
4.3740,163.7267,168.1871,696.7971,83.0059
4.3760,270.1787,212.2893,705.6042,84.0050
4.3780,165.9978,204.9056,707.8680,83.7815
4.3800,266.2935,237.5148,709.0779,83.5152
4.3820,161.7880,171.8609,709.2872,83.3989
4.3840,265.4201,239.0368,710.0275,82.9904
4.3860,160.9220,173.3568,709.4809,82.8959
4.3880,265.0947,240.0563,710.0323,82.4941
4.3900,160.5732,173.7512,709.3483,82.4094
4.3920,264.9472,240.3249,709.8333,82.0088
4.3940,160.0363,173.9959,709.2018,81.9299
4.3960,264.8220,240.1616,709.6578,81.5303
4.3980,160.2671,173.6419,708.9413,81.4514
4.4000,264.9196,239.9697,709.2720,81.0513
